,Date,ZeroHours,CompleteBlackoutDays,UnitsConsumed,MaxConsumption,MinConsumption,MaxHour,MeanConsumption,StdDev,DayOfTheWeek,UserName,DB
18273,2017-11-06,20,564,0.29000000000000004,0.1,0.0,03 to 04,0.012083333333333337,0.028586887639747274,Monday,SambariaPolai,DB12 
18274,2017-12-06,20,564,0.08,0.05,0.0,23 to 24,0.0033333333333333327,0.010494995356656043,Wednesday,SambariaPolai,DB12 
18275,2017-06-13,19,564,0.29000000000000004,0.09,0.0,01 to 02,0.012083333333333337,0.027183621454146226,Tuesday,SambariaPolai,DB12 
18276,2017-06-15,20,564,0.17,0.06,0.0,12 to 13,0.007083333333333335,0.018052861188782496,Thursday,SambariaPolai,DB12 
18277,2017-06-16,19,564,0.15000000000000002,0.06,0.0,23 to 24,0.00625,0.015269321331121547,Friday,SambariaPolai,DB12 
18278,2017-06-17,18,564,0.29,0.08,0.0,22 to 23,0.012083333333333337,0.025191297093944208,Saturday,SambariaPolai,DB12 
18279,2017-06-18,18,564,0.34,0.08,0.0,01 to 02,0.01416666666666667,0.028729119701803942,Sunday,SambariaPolai,DB12 
18280,2016-01-02,13,554,0.11,0.01,0.0,00 to 01,0.0045833333333333325,0.005089773777040514,Saturday,SanjayJhankad,DB01 
18281,2016-02-02,13,554,0.4,0.08,0.0,19 to 20,0.016666666666666666,0.027610122067453995,Tuesday,SanjayJhankad,DB01 
18282,2016-03-02,12,554,0.6000000000000001,0.08,0.0,20 to 21,0.025000000000000005,0.030072376462244494,Wednesday,SanjayJhankad,DB01 
18283,2016-04-02,12,554,0.45,0.1,0.0,21 to 22,0.01875,0.03207498009081357,Saturday,SanjayJhankad,DB01 
18284,2016-05-02,14,554,0.13,0.04,0.0,18 to 19,0.005416666666666666,0.008836272412331316,Monday,SanjayJhankad,DB01 
18285,2016-06-02,14,554,0.1,0.01,0.0,00 to 01,0.004166666666666668,0.00503610155185335,Thursday,SanjayJhankad,DB01 
18286,2016-07-02,13,554,0.11,0.01,0.0,01 to 02,0.0045833333333333325,0.005089773777040514,Saturday,SanjayJhankad,DB01 
18287,2016-08-02,19,554,0.05,0.01,0.0,00 to 01,0.0020833333333333333,0.004148511169990532,Tuesday,SanjayJhankad,DB01 
18288,2016-09-02,18,554,0.07,0.02,0.0,22 to 23,0.0029166666666666664,0.0055003293709018726,Friday,SanjayJhankad,DB01 
18289,2016-10-02,12,554,0.13,0.02,0.0,18 to 19,0.005416666666666666,0.005882299658752715,Sunday,SanjayJhankad,DB01 
18290,2016-11-02,12,554,0.13,0.02,0.0,18 to 19,0.005416666666666666,0.005882299658752715,Wednesday,SanjayJhankad,DB01 
18291,2016-12-02,15,554,0.09,0.01,0.0,00 to 01,0.00375,0.004945353550468405,Friday,SanjayJhankad,DB01 
18292,2016-02-13,18,554,0.06,0.01,0.0,02 to 03,0.0025,0.004423258684646913,Saturday,SanjayJhankad,DB01 
18293,2016-02-14,23,554,0.01,0.01,0.0,02 to 03,0.0004166666666666667,0.002041241452319315,Sunday,SanjayJhankad,DB01 
18294,2016-02-15,19,554,0.05,0.01,0.0,19 to 20,0.0020833333333333333,0.004148511169990534,Monday,SanjayJhankad,DB01 
18295,2016-02-16,14,554,0.1,0.01,0.0,00 to 01,0.004166666666666668,0.00503610155185335,Tuesday,SanjayJhankad,DB01 
18296,2016-02-17,13,554,0.11,0.01,0.0,00 to 01,0.0045833333333333325,0.005089773777040515,Wednesday,SanjayJhankad,DB01 
18297,2016-02-18,13,554,0.11,0.01,0.0,01 to 02,0.0045833333333333325,0.005089773777040514,Thursday,SanjayJhankad,DB01 
18298,2016-02-19,16,554,0.08,0.01,0.0,00 to 01,0.0033333333333333327,0.004815434123430768,Friday,SanjayJhankad,DB01 
18299,2016-02-20,17,554,0.07,0.01,0.0,01 to 02,0.0029166666666666672,0.0046430562148753645,Saturday,SanjayJhankad,DB01 
18300,2016-02-21,18,554,0.06,0.01,0.0,01 to 02,0.0025,0.004423258684646913,Sunday,SanjayJhankad,DB01 
18301,2016-02-22,17,554,0.07,0.01,0.0,02 to 03,0.0029166666666666672,0.0046430562148753645,Monday,SanjayJhankad,DB01 
18302,2016-02-23,17,554,0.07,0.01,0.0,01 to 02,0.0029166666666666672,0.0046430562148753645,Tuesday,SanjayJhankad,DB01 
18303,2016-02-24,12,554,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Wednesday,SanjayJhankad,DB01 
18304,2016-02-25,12,554,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Thursday,SanjayJhankad,DB01 
18305,2016-02-26,12,554,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Friday,SanjayJhankad,DB01 
18306,2016-02-27,13,554,0.11,0.01,0.0,00 to 01,0.0045833333333333325,0.005089773777040514,Saturday,SanjayJhankad,DB01 
18307,2016-02-28,13,554,0.11,0.01,0.0,00 to 01,0.0045833333333333325,0.005089773777040514,Sunday,SanjayJhankad,DB01 
18308,2016-02-29,12,554,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Monday,SanjayJhankad,DB01 
18309,2016-01-03,12,554,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Sunday,SanjayJhankad,DB01 
18310,2016-02-03,13,554,0.11,0.01,0.0,00 to 01,0.0045833333333333325,0.005089773777040514,Wednesday,SanjayJhankad,DB01 
18311,2016-03-03,12,554,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Thursday,SanjayJhankad,DB01 
18312,2016-04-03,12,554,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Sunday,SanjayJhankad,DB01 
18313,2016-05-03,12,554,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Tuesday,SanjayJhankad,DB01 
18314,2016-06-03,12,554,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Friday,SanjayJhankad,DB01 
18315,2016-07-03,12,554,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Sunday,SanjayJhankad,DB01 
18316,2016-08-03,12,554,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Wednesday,SanjayJhankad,DB01 
18317,2016-09-03,12,554,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Saturday,SanjayJhankad,DB01 
18318,2016-10-03,12,554,0.13,0.02,0.0,21 to 22,0.005416666666666667,0.005882299658752715,Monday,SanjayJhankad,DB01 
18319,2016-11-03,13,554,0.11,0.01,0.0,00 to 01,0.0045833333333333325,0.005089773777040514,Thursday,SanjayJhankad,DB01 
18320,2016-12-03,12,554,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Saturday,SanjayJhankad,DB01 
18321,2016-03-13,12,554,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Sunday,SanjayJhankad,DB01 
18322,2016-03-14,12,554,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Monday,SanjayJhankad,DB01 
18323,2016-03-15,13,554,0.11,0.01,0.0,00 to 01,0.0045833333333333325,0.005089773777040514,Tuesday,SanjayJhankad,DB01 
18324,2016-03-16,12,554,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Wednesday,SanjayJhankad,DB01 
18325,2016-03-17,12,554,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Thursday,SanjayJhankad,DB01 
18326,2016-03-18,12,554,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Friday,SanjayJhankad,DB01 
18327,2016-03-19,12,554,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Saturday,SanjayJhankad,DB01 
18328,2016-03-20,12,554,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Sunday,SanjayJhankad,DB01 
18329,2016-03-21,13,554,0.11,0.01,0.0,00 to 01,0.0045833333333333325,0.005089773777040514,Monday,SanjayJhankad,DB01 
18330,2016-03-22,12,554,0.13,0.02,0.0,23 to 24,0.005416666666666666,0.005882299658752715,Tuesday,SanjayJhankad,DB01 
18331,2016-03-23,14,554,0.1,0.01,0.0,00 to 01,0.004166666666666668,0.00503610155185335,Wednesday,SanjayJhankad,DB01 
18332,2016-03-24,12,554,0.13,0.02,0.0,18 to 19,0.005416666666666666,0.005882299658752715,Thursday,SanjayJhankad,DB01 
18333,2016-03-25,12,554,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Friday,SanjayJhankad,DB01 
18334,2016-03-26,12,554,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Saturday,SanjayJhankad,DB01 
18335,2016-03-27,12,554,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Sunday,SanjayJhankad,DB01 
18336,2016-03-28,12,554,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Monday,SanjayJhankad,DB01 
18337,2016-03-29,12,554,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Tuesday,SanjayJhankad,DB01 
18338,2016-03-30,12,554,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Wednesday,SanjayJhankad,DB01 
18339,2016-03-31,12,554,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Thursday,SanjayJhankad,DB01 
18340,2016-01-04,12,554,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Monday,SanjayJhankad,DB01 
18341,2016-02-04,12,554,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Thursday,SanjayJhankad,DB01 
18342,2016-03-04,12,554,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Friday,SanjayJhankad,DB01 
18343,2016-04-04,12,554,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Monday,SanjayJhankad,DB01 
18344,2016-05-04,12,554,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Wednesday,SanjayJhankad,DB01 
18345,2016-06-04,12,554,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Saturday,SanjayJhankad,DB01 
18346,2016-07-04,12,554,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Monday,SanjayJhankad,DB01 
18347,2016-08-04,12,554,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Thursday,SanjayJhankad,DB01 
18348,2016-09-04,12,554,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Sunday,SanjayJhankad,DB01 
18349,2016-10-04,12,554,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Tuesday,SanjayJhankad,DB01 
18350,2016-11-04,12,554,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Friday,SanjayJhankad,DB01 
18351,2016-12-04,12,554,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Sunday,SanjayJhankad,DB01 
18352,2016-04-13,12,554,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Wednesday,SanjayJhankad,DB01 
18353,2016-04-14,13,554,0.11,0.01,0.0,00 to 01,0.0045833333333333325,0.005089773777040514,Thursday,SanjayJhankad,DB01 
18354,2016-04-15,13,554,0.11,0.01,0.0,00 to 01,0.0045833333333333325,0.005089773777040514,Friday,SanjayJhankad,DB01 
18355,2016-04-16,19,554,0.05,0.01,0.0,00 to 01,0.0020833333333333333,0.004148511169990532,Saturday,SanjayJhankad,DB01 
18356,2016-02-05,15,554,0.34,0.11,0.0,15 to 16,0.01416666666666667,0.029769647026089693,Friday,SanjayJhankad,DB01 
18357,2016-03-05,16,554,0.1,0.02,0.0,21 to 22,0.004166666666666668,0.006538625481582946,Saturday,SanjayJhankad,DB01 
18358,2016-04-05,12,554,0.38,0.1,0.0,12 to 13,0.015833333333333338,0.028577380332470405,Tuesday,SanjayJhankad,DB01 
18359,2016-05-05,15,554,0.21,0.07,0.0,12 to 13,0.00875,0.01727337735410743,Thursday,SanjayJhankad,DB01 
18360,2016-06-05,14,554,0.12,0.02,0.0,21 to 22,0.005,0.00659380473395787,Sunday,SanjayJhankad,DB01 
18361,2016-07-05,13,554,0.14,0.02,0.0,01 to 02,0.005833333333333335,0.007172815023567723,Tuesday,SanjayJhankad,DB01 
18362,2016-08-05,11,554,0.16,0.02,0.0,18 to 19,0.006666666666666667,0.007019641181630339,Friday,SanjayJhankad,DB01 
18363,2016-09-05,12,554,0.29,0.09,0.0,12 to 13,0.012083333333333337,0.01999547050158386,Monday,SanjayJhankad,DB01 
18364,2016-10-05,11,554,0.47,0.14,0.0,13 to 14,0.019583333333333338,0.03653219743288602,Wednesday,SanjayJhankad,DB01 
18365,2016-11-05,14,554,0.12,0.02,0.0,20 to 21,0.005,0.006593804733957871,Saturday,SanjayJhankad,DB01 
18366,2016-05-31,18,554,0.45,0.13,0.0,22 to 23,0.01875,0.03981615359319031,Tuesday,SanjayJhankad,DB01 
18367,2016-01-06,18,554,0.5,0.11,0.0,00 to 01,0.020833333333333332,0.039772906079025866,Wednesday,SanjayJhankad,DB01 
18368,2016-01-08,19,554,0.56,0.14,0.0,20 to 21,0.02333333333333333,0.047791819080408464,Friday,SanjayJhankad,DB01 
18369,2016-02-08,18,554,0.64,0.14,0.0,01 to 02,0.026666666666666672,0.04940222373684134,Monday,SanjayJhankad,DB01 
18370,2016-07-11,17,554,0.17,0.03,0.0,18 to 19,0.007083333333333335,0.011601786469133204,Monday,SanjayJhankad,DB01 
18371,2016-08-11,18,554,0.09,0.02,0.0,00 to 01,0.00375,0.007109393663377319,Thursday,SanjayJhankad,DB01 
18372,2016-09-11,23,554,0.01,0.01,0.0,17 to 18,0.0004166666666666667,0.002041241452319316,Sunday,SanjayJhankad,DB01 
18373,2016-11-14,15,554,0.16999999999999998,0.03,0.0,18 to 19,0.007083333333333333,0.00999093792292346,Monday,SanjayJhankad,DB01 
18374,2016-11-15,13,554,0.21,0.03,0.0,19 to 20,0.008749999999999999,0.010347232354175891,Tuesday,SanjayJhankad,DB01 
18375,2016-11-16,13,554,0.22000000000000008,0.03,0.0,19 to 20,0.009166666666666663,0.010598058340078624,Wednesday,SanjayJhankad,DB01 
18376,2016-11-17,11,554,0.25,0.03,0.0,18 to 19,0.010416666666666664,0.010417028979206272,Thursday,SanjayJhankad,DB01 
18377,2016-11-18,12,554,0.24,0.03,0.0,01 to 02,0.009999999999999998,0.011795356492391771,Friday,SanjayJhankad,DB01 
18378,2016-11-19,12,554,0.22,0.03,0.0,20 to 21,0.009166666666666663,0.01017954755408103,Saturday,SanjayJhankad,DB01 
18379,2016-11-20,12,554,0.25,0.03,0.0,02 to 03,0.010416666666666666,0.011601786469133207,Sunday,SanjayJhankad,DB01 
18380,2016-11-21,12,554,0.2,0.03,0.0,21 to 22,0.008333333333333333,0.009630868246861535,Monday,SanjayJhankad,DB01 
18381,2016-11-22,15,554,0.16,0.03,0.0,19 to 20,0.006666666666666667,0.0100722031037067,Tuesday,SanjayJhankad,DB01 
18382,2016-11-30,17,554,0.14,0.02,0.0,17 to 18,0.005833333333333335,0.009286112429750729,Wednesday,SanjayJhankad,DB01 
18383,2016-01-12,15,554,0.14,0.02,0.0,17 to 18,0.005833333333333335,0.008297022339981069,Tuesday,SanjayJhankad,DB01 
18384,2016-02-12,23,554,0.01,0.01,0.0,00 to 01,0.0004166666666666667,0.002041241452319315,Friday,SanjayJhankad,DB01 
18385,2016-03-12,16,554,0.13,0.02,0.0,18 to 19,0.005416666666666667,0.008329709356935241,Saturday,SanjayJhankad,DB01 
18386,2016-04-12,14,554,0.16,0.02,0.0,01 to 02,0.006666666666666667,0.008681147322824313,Tuesday,SanjayJhankad,DB01 
18387,2016-05-12,21,554,0.04,0.02,0.0,01 to 02,0.0016666666666666668,0.004815434123430767,Thursday,SanjayJhankad,DB01 
18388,2016-07-12,17,554,0.13,0.02,0.0,17 to 18,0.005416666666666667,0.008836272412331321,Tuesday,SanjayJhankad,DB01 
18389,2016-08-12,23,554,0.01,0.01,0.0,00 to 01,0.0004166666666666667,0.002041241452319315,Friday,SanjayJhankad,DB01 
18390,2016-09-12,15,554,0.13,0.02,0.0,17 to 18,0.005416666666666667,0.007790276362049132,Monday,SanjayJhankad,DB01 
18391,2016-10-12,21,554,0.03,0.01,0.0,00 to 01,0.00125,0.00337831962346088,Wednesday,SanjayJhankad,DB01 
18392,2016-12-13,17,554,0.13,0.02,0.0,18 to 19,0.005416666666666667,0.008836272412331321,Tuesday,SanjayJhankad,DB01 
18393,2016-12-14,13,554,0.16999999999999998,0.02,0.0,01 to 02,0.007083333333333333,0.008586727202955209,Wednesday,SanjayJhankad,DB01 
18394,2016-12-15,21,554,0.04,0.02,0.0,02 to 03,0.0016666666666666668,0.004815434123430767,Thursday,SanjayJhankad,DB01 
18395,2017-06-01,17,554,0.14,0.03,0.0,18 to 19,0.005833333333333335,0.009743076322798876,Thursday,SanjayJhankad,DB01 
18396,2017-07-01,10,554,0.24,0.03,0.0,19 to 20,0.009999999999999995,0.009780192938436516,Saturday,SanjayJhankad,DB01 
18397,2017-08-01,11,554,0.25,0.04,0.0,18 to 19,0.010416666666666666,0.01197067673313733,Tuesday,SanjayJhankad,DB01 
18398,2017-09-01,9,554,0.29000000000000004,0.03,0.0,19 to 20,0.012083333333333337,0.01062366786192884,Friday,SanjayJhankad,DB01 
18399,2017-10-01,17,554,0.16,0.03,0.0,02 to 03,0.006666666666666667,0.010901402648748693,Sunday,SanjayJhankad,DB01 
18400,2017-11-01,17,554,0.17,0.03,0.0,18 to 19,0.007083333333333335,0.011970676733137326,Wednesday,SanjayJhankad,DB01 
18401,2017-12-01,10,554,0.29000000000000004,0.03,0.0,01 to 02,0.012083333333333337,0.011412870944175521,Friday,SanjayJhankad,DB01 
18402,2017-01-13,9,554,0.31000000000000005,0.03,0.0,04 to 05,0.012916666666666668,0.011220775245117838,Friday,SanjayJhankad,DB01 
18403,2017-01-14,9,554,0.28,0.03,0.0,01 to 02,0.011666666666666669,0.0100722031037067,Saturday,SanjayJhankad,DB01 
18404,2017-01-15,9,554,0.24,0.02,0.0,00 to 01,0.010000000000000002,0.008846517369293828,Sunday,SanjayJhankad,DB01 
18405,2017-01-16,10,554,0.22000000000000008,0.02,0.0,02 to 03,0.009166666666666663,0.008805466023105077,Monday,SanjayJhankad,DB01 
18406,2017-01-17,9,554,0.27,0.03,0.0,19 to 20,0.011249999999999996,0.010347232354175891,Tuesday,SanjayJhankad,DB01 
18407,2017-01-18,17,554,0.13,0.02,0.0,01 to 02,0.005416666666666667,0.008836272412331323,Wednesday,SanjayJhankad,DB01 
18408,2017-01-19,18,554,0.15,0.03,0.0,20 to 21,0.00625,0.011349200316590015,Thursday,SanjayJhankad,DB01 
18409,2017-01-20,9,554,0.29000000000000004,0.03,0.0,20 to 21,0.012083333333333337,0.01062366786192884,Friday,SanjayJhankad,DB01 
18410,2017-01-21,9,554,0.29000000000000004,0.03,0.0,01 to 02,0.012083333333333337,0.011025333147551268,Saturday,SanjayJhankad,DB01 
18411,2017-01-22,9,554,0.28,0.03,0.0,20 to 21,0.011666666666666669,0.010494995356656043,Sunday,SanjayJhankad,DB01 
18412,2017-01-23,11,554,0.29,0.03,0.0,01 to 02,0.012083333333333337,0.012150922908825973,Monday,SanjayJhankad,DB01 
18413,2017-01-24,11,554,0.27,0.03,0.0,01 to 02,0.011249999999999998,0.011156008324626264,Tuesday,SanjayJhankad,DB01 
18414,2017-01-25,10,554,0.29000000000000004,0.03,0.0,05 to 06,0.012083333333333331,0.011025333147551266,Wednesday,SanjayJhankad,DB01 
18415,2017-01-26,11,554,0.27,0.03,0.0,02 to 03,0.011249999999999998,0.010759222535351588,Thursday,SanjayJhankad,DB01 
18416,2017-01-27,11,554,0.28,0.03,0.0,01 to 02,0.011666666666666669,0.012394482175782784,Friday,SanjayJhankad,DB01 
18417,2017-01-28,10,554,0.29000000000000004,0.03,0.0,18 to 19,0.012083333333333337,0.011412870944175521,Saturday,SanjayJhankad,DB01 
18418,2017-01-29,9,554,0.29,0.03,0.0,20 to 21,0.012083333333333337,0.01062366786192884,Sunday,SanjayJhankad,DB01 
18419,2017-01-30,12,554,0.25,0.03,0.0,20 to 21,0.010416666666666666,0.011220775245117838,Monday,SanjayJhankad,DB01 
18420,2017-01-31,11,554,0.29000000000000004,0.03,0.0,01 to 02,0.012083333333333337,0.012503622663458171,Tuesday,SanjayJhankad,DB01 
18421,2017-01-02,11,554,0.24,0.03,0.0,21 to 22,0.009999999999999998,0.0106321906614239,Monday,SanjayJhankad,DB01 
18422,2017-02-02,11,554,0.27,0.03,0.0,02 to 03,0.01125,0.011909988500706306,Thursday,SanjayJhankad,DB01 
18423,2017-03-02,13,554,0.21,0.03,0.0,02 to 03,0.008749999999999999,0.010347232354175891,Thursday,SanjayJhankad,DB01 
18424,2017-04-02,16,554,0.15000000000000002,0.03,0.0,22 to 23,0.00625,0.009696480760071395,Sunday,SanjayJhankad,DB01 
18425,2017-05-02,10,554,0.29000000000000004,0.03,0.0,03 to 04,0.012083333333333331,0.011025333147551266,Tuesday,SanjayJhankad,DB01 
18426,2017-06-02,11,554,0.28,0.03,0.0,05 to 06,0.011666666666666669,0.011671841502435295,Friday,SanjayJhankad,DB01 
18427,2017-07-02,11,554,0.27,0.03,0.0,20 to 21,0.011249999999999998,0.011156008324626262,Sunday,SanjayJhankad,DB01 
18428,2017-08-02,11,554,0.28,0.03,0.0,01 to 02,0.011666666666666669,0.011671841502435295,Wednesday,SanjayJhankad,DB01 
18429,2017-09-02,9,554,0.31,0.03,0.0,02 to 03,0.012916666666666668,0.011220775245117838,Saturday,SanjayJhankad,DB01 
18430,2017-10-02,11,554,0.28,0.03,0.0,03 to 04,0.011666666666666664,0.0112931940514656,Monday,SanjayJhankad,DB01 
18431,2017-11-02,11,554,0.31,0.03,0.0,01 to 02,0.012916666666666668,0.012676293062133798,Thursday,SanjayJhankad,DB01 
18432,2017-12-02,11,554,0.27,0.03,0.0,01 to 02,0.011249999999999998,0.011156008324626264,Saturday,SanjayJhankad,DB01 
18433,2017-02-13,10,554,0.29000000000000004,0.03,0.0,02 to 03,0.01208333333333333,0.011025333147551265,Monday,SanjayJhankad,DB01 
18434,2017-02-14,23,554,0.01,0.01,0.0,00 to 01,0.0004166666666666667,0.002041241452319315,Tuesday,SanjayJhankad,DB01 
18435,2017-02-20,15,554,0.19,0.04,0.0,21 to 22,0.007916666666666667,0.012150922908825973,Monday,SanjayJhankad,DB01 
18436,2017-02-21,8,554,0.29,0.03,0.0,22 to 23,0.012083333333333337,0.009770927002733857,Tuesday,SanjayJhankad,DB01 
18437,2017-02-22,9,554,1.02,0.15,0.0,01 to 02,0.04250000000000001,0.051520363217731284,Wednesday,SanjayJhankad,DB01 
18438,2017-02-23,11,554,0.26,0.03,0.0,03 to 04,0.010833333333333334,0.01138903617201808,Thursday,SanjayJhankad,DB01 
18439,2017-02-24,11,554,0.26,0.03,0.0,04 to 05,0.010833333333333334,0.011000658741803749,Friday,SanjayJhankad,DB01 
18440,2017-02-25,8,554,0.28,0.02,0.0,00 to 01,0.011666666666666669,0.009168313422570849,Saturday,SanjayJhankad,DB01 
18441,2017-02-26,10,554,0.25,0.02,0.0,00 to 01,0.010416666666666666,0.009545846657358222,Sunday,SanjayJhankad,DB01 
18442,2017-02-27,10,554,0.38,0.11,0.0,22 to 23,0.01583333333333333,0.023575349444902728,Monday,SanjayJhankad,DB01 
18443,2017-02-28,11,554,0.6,0.15,0.0,22 to 23,0.025,0.03923175288949767,Tuesday,SanjayJhankad,DB01 
18444,2017-01-03,11,554,0.95,0.15,0.0,03 to 04,0.03958333333333334,0.052376493787282825,Tuesday,SanjayJhankad,DB01 
18445,2017-02-03,5,554,0.8,0.13,0.0,13 to 14,0.03333333333333333,0.039305566224542336,Friday,SanjayJhankad,DB01 
18446,2017-03-03,7,554,1.49,0.15,0.0,02 to 03,0.06208333333333335,0.05492913748574189,Friday,SanjayJhankad,DB01 
18447,2017-04-03,9,554,1.2,0.14,0.0,02 to 03,0.05000000000000001,0.052502587927933934,Monday,SanjayJhankad,DB01 
18448,2017-05-03,7,554,1.16,0.15,0.0,20 to 21,0.04833333333333335,0.05180789487148163,Wednesday,SanjayJhankad,DB01 
18449,2017-06-03,9,554,1.4,0.22,0.0,20 to 21,0.05833333333333335,0.06280865813111983,Saturday,SanjayJhankad,DB01 
18450,2017-07-03,18,554,0.51,0.13,0.0,03 to 04,0.02125,0.04445931212673685,Monday,SanjayJhankad,DB01 
18451,2017-03-17,19,554,0.34,0.11,0.0,22 to 23,0.014166666666666666,0.03399701606684439,Friday,SanjayJhankad,DB01 
18452,2017-03-18,17,554,0.67,0.15,0.0,02 to 03,0.02791666666666667,0.051666082278134975,Saturday,SanjayJhankad,DB01 
18453,2017-03-19,15,554,0.5700000000000001,0.15,0.0,22 to 23,0.02375,0.04240718765984596,Sunday,SanjayJhankad,DB01 
18454,2017-03-20,13,554,1.25,0.15,0.0,02 to 03,0.052083333333333336,0.06035973079337975,Monday,SanjayJhankad,DB01 
18455,2017-03-21,17,554,0.71,0.15,0.0,04 to 05,0.02958333333333333,0.05221020778642287,Tuesday,SanjayJhankad,DB01 
18456,2017-04-26,22,554,0.0,184.24,-184.24,17 to 18,0.0,54.32941200395649,Wednesday,SanjayJhankad,DB01 
18457,2016-01-02,13,491,0.12,0.02,0.0,23 to 24,0.005,0.005897678246195885,Saturday,SanjibNayak,DB10 
18458,2016-02-02,16,491,0.12999999999999998,0.06,0.0,10 to 11,0.005416666666666666,0.012503622663458178,Tuesday,SanjibNayak,DB10 
18459,2016-03-02,12,491,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Wednesday,SanjibNayak,DB10 
18460,2016-04-02,16,491,0.11,0.04,0.0,23 to 24,0.004583333333333334,0.008836272412331321,Saturday,SanjibNayak,DB10 
18461,2016-05-02,16,491,0.12,0.04,0.0,10 to 11,0.005,0.00932504808240314,Monday,SanjibNayak,DB10 
18462,2016-06-02,16,491,0.13,0.05,0.0,03 to 04,0.005416666666666666,0.011025333147551272,Thursday,SanjibNayak,DB10 
18463,2016-07-02,15,491,0.11,0.03,0.0,00 to 01,0.0045833333333333325,0.007210600087592462,Saturday,SanjibNayak,DB10 
18464,2016-08-02,14,491,0.13,0.02,0.0,00 to 01,0.005416666666666666,0.0072106000875924595,Tuesday,SanjibNayak,DB10 
18465,2016-09-02,16,491,0.09,0.02,0.0,19 to 20,0.00375,0.005757792451369143,Friday,SanjibNayak,DB10 
18466,2016-10-02,18,491,0.14,0.09,0.0,11 to 12,0.005833333333333333,0.018395809226599658,Sunday,SanjibNayak,DB10 
18467,2016-11-02,15,491,0.15000000000000002,0.05,0.0,12 to 13,0.00625,0.011726039399558578,Wednesday,SanjibNayak,DB10 
18468,2016-12-02,12,491,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Friday,SanjibNayak,DB10 
18469,2016-02-13,14,491,0.12,0.02,0.0,21 to 22,0.005,0.00659380473395787,Saturday,SanjibNayak,DB10 
18470,2016-02-14,21,491,0.06,0.02,0.0,00 to 01,0.0025,0.006756639246921761,Sunday,SanjibNayak,DB10 
18471,2016-02-16,22,491,0.04,0.03,0.0,21 to 22,0.0016666666666666668,0.006370220572706061,Tuesday,SanjibNayak,DB10 
18472,2016-02-17,20,491,0.12,0.08,0.0,10 to 11,0.005,0.01668115312456598,Wednesday,SanjibNayak,DB10 
